id_child,placement_start_date,placement_end_date,resource_type_on_this_placement,placement_index,removal_county,placement_county,id_provider,placement_length
25668,3/20/24,4/27/24,foster_home,3,Jefferson,Jefferson,502586,38
25668,4/27/24,6/4/24,kin,4,Jefferson,Jefferson,NA,38
25668,6/4/24,7/12/24,kin,5,Jefferson,Jefferson,NA,38
25671,3/28/23,4/11/23,foster_home,1,Will,Will,507017,14
25671,4/11/23,5/7/23,nonfamily,2,Will,Brown,800014,26
25671,5/7/23,8/26/23,kin,3,Will,Will,NA,111
25674,1/14/25,2/1/25,foster_home,1,Cook,Will,506982,18
25676,6/30/24,7/1/26,kin,1,Cook,Macoupin,NA,731
25677,2/17/25,6/5/25,foster_home,1,Cook,DuPage,501388,108
25677,6/5/25,10/8/25,foster_home,2,Cook,Lake,503851,125
25680,5/30/22,10/5/22,kin,1,Effingham,Effingham,NA,128
25680,10/5/22,12/14/22,kin,2,Effingham,Hardin,NA,70
25680,12/14/22,1/21/23,foster_home,3,Effingham,Carroll,500335,38
25681,1/1/22,10/6/24,kin,1,Lake,Lake,NA,1009
25682,9/14/25,10/8/25,foster_home,1,McHenry,McHenry,504818,24
25682,10/8/25,7/1/26,foster_home,2,McHenry,McHenry,504848,266
25684,1/1/22,11/26/24,kin,1,DuPage,DuPage,NA,1060
25684,11/26/24,2/20/25,kin,2,DuPage,Clay,NA,86
25684,2/20/25,7/1/26,kin,3,DuPage,DeKalb,NA,496
25685,8/1/25,8/9/25,foster_home,1,Champaign,Champaign,500407,8
25685,8/9/25,10/25/25,foster_home,2,Champaign,Pike,505619,77
25685,10/25/25,2/20/26,kin,3,Champaign,Pulaski,NA,118
25685,2/20/26,3/2/26,kin,4,Champaign,Kendall,NA,10
25685,3/2/26,5/21/26,kin,5,Champaign,Cumberland,NA,80
25685,5/21/26,6/14/26,foster_home,6,Champaign,Boone,500198,24
25685,6/14/26,6/27/26,foster_home,7,Champaign,Douglas,501237,13
25685,6/27/26,7/1/26,kin,8,Champaign,Greene,NA,4
25686,1/1/22,1/14/22,foster_home,1,Lee,McHenry,504893,13
25686,1/14/22,1/20/22,foster_home,2,Lee,Coles,500615,6
25686,1/20/22,4/16/23,foster_home,3,Lee,Fayette,501960,451
25689,7/15/22,11/9/22,foster_home,1,Madison,McLean,505028,117
25689,11/9/22,5/31/23,kin,2,Madison,Madison,NA,203
25689,5/31/23,11/27/23,foster_home,3,Madison,Massac,504741,180
25689,11/27/23,12/19/23,foster_home,4,Madison,McLean,505033,22
25689,12/19/23,1/2/24,foster_home,5,Madison,McLean,505028,14
25689,1/2/24,8/13/24,kin,6,Madison,Scott,NA,224
25689,8/13/24,8/17/24,foster_home,7,Madison,Washington,506591,4
25689,8/17/24,7/1/26,foster_home,8,Madison,Douglas,501268,683
25692,6/6/23,6/22/23,foster_home,1,Will,Hamilton,502271,16
25692,6/22/23,6/26/23,kin,2,Will,Marion,NA,4
25692,6/26/23,7/7/23,foster_home,3,Will,Will,506897,11
25692,7/7/23,12/11/23,foster_home,4,Will,Iroquois,502458,157
25695,1/1/22,6/18/22,kin,1,Kane,Kane,NA,168
25695,6/18/22,7/26/22,foster_home,2,Kane,Lake,504196,38
25695,7/26/22,10/13/22,foster_home,3,Kane,Christian,500483,79
25695,10/13/22,11/16/25,foster_home,4,Kane,Kane,503064,1130
25695,11/16/25,11/23/25,foster_home,5,Kane,Kane,503246,7
25699,1/1/22,6/12/22,foster_home,1,McLean,McLean,504948,162
25699,6/12/22,11/6/22,foster_home,2,McLean,McLean,505012,147
25699,11/6/22,11/16/22,foster_home,3,McLean,Henry,502429,10
25699,11/16/22,1/1/23,kin,4,McLean,McLean,NA,46
25699,1/1/23,2/15/23,foster_home,5,McLean,Marshall,504681,45
25699,2/15/23,4/17/23,kin,6,McLean,McLean,NA,61
25699,4/17/23,3/30/24,kin,7,McLean,McLean,NA,348
25699,3/30/24,7/3/24,foster_home,8,McLean,McLean,505069,95
25699,7/3/24,3/20/26,foster_home,9,McLean,St. Clair,506162,625
25700,12/16/22,1/11/23,foster_home,1,Cook,Will,506967,26
25700,1/11/23,6/22/24,foster_home,2,Cook,Johnson,502735,528
25700,6/22/24,6/29/24,foster_home,3,Cook,Will,506791,7
25700,6/29/24,10/23/24,foster_home,4,Cook,Lake,503797,116
25700,10/23/24,2/28/25,foster_home,5,Cook,Kane,502862,128
25702,1/1/22,8/12/23,kin,1,Peoria,Peoria,NA,588
25702,8/12/23,8/18/23,foster_home,2,Peoria,Hamilton,502255,6
25702,8/18/23,9/12/23,kin,3,Peoria,Mason,NA,25
25702,9/12/23,5/15/25,kin,4,Peoria,Moultrie,NA,611
25702,5/15/25,7/1/26,kin,5,Peoria,DeKalb,NA,412
25703,4/4/24,6/26/24,foster_home,1,Will,Morgan,505313,83
25703,6/26/24,7/1/26,kin,2,Will,Hardin,NA,735
25705,1/1/22,6/26/24,foster_home,1,Kane,Kane,503104,907
25705,6/26/24,7/21/24,nonfamily,2,Kane,Kane,800162,25
25707,1/1/22,3/24/22,kin,1,Will,Shelby,NA,82
25707,3/24/22,3/28/22,foster_home,2,Will,Will,506987,4
25709,1/1/22,2/24/22,kin,1,Adams,Adams,NA,54
25709,2/24/22,3/30/22,kin,2,Adams,Adams,NA,34
25709,3/30/22,1/28/23,foster_home,3,Adams,Mason,504732,304
25709,1/28/23,2/23/23,foster_home,4,Adams,Adams,500021,26
25709,2/23/23,1/16/25,kin,5,Adams,Jasper,NA,693
25709,1/16/25,2/2/25,foster_home,6,Adams,Adams,500029,17
25709,2/2/25,1/25/26,kin,7,Adams,Adams,NA,357
25709,1/25/26,7/1/26,foster_home,8,Adams,Adams,500030,157
25713,1/1/22,5/14/23,foster_home,1,Cook,DuPage,501287,498
25713,5/14/23,11/16/23,kin,2,Cook,Edwards,NA,186
25713,11/16/23,11/20/23,kin,3,Cook,Cook,NA,4
25713,11/20/23,4/18/25,kin,4,Cook,Cook,NA,515
25713,4/18/25,2/3/26,kin,5,Cook,Morgan,NA,291
25713,2/3/26,2/5/26,foster_home,6,Cook,Lake,504067,2
25713,2/5/26,2/14/26,foster_home,7,Cook,Cook,500679,9
25713,2/14/26,7/1/26,foster_home,8,Cook,Cook,500913,137
25716,1/21/23,3/3/23,foster_home,1,Madison,Vermillion,506468,41
25716,3/3/23,4/13/26,foster_home,2,Madison,Grundy,502209,1137
25716,4/13/26,6/23/26,foster_home,3,Madison,Bond,500103,71
25716,6/23/26,7/1/26,foster_home,4,Madison,LaSalle,503537,8
25722,2/10/26,2/15/26,foster_home,1,LaSalle,Crawford,501056,5
25722,2/15/26,7/1/26,kin,2,LaSalle,Logan,NA,136
25723,6/10/26,7/1/26,foster_home,1,Peoria,Scott,506093,21
25727,9/18/22,12/23/22,kin,1,Cook,Cook,NA,96
25727,12/23/22,3/7/23,kin,2,Cook,Schuyler,NA,74
25727,3/7/23,3/29/23,foster_home,3,Cook,Ogle,505422,22
25727,3/29/23,4/28/26,kin,4,Cook,Cook,NA,1126
25727,4/28/26,5/22/26,foster_home,5,Cook,Will,506784,24
25728,11/4/23,7/1/26,kin,1,Cook,Cook,NA,970
25731,1/1/22,1/2/22,foster_home,1,Lake,Lake,504058,1
25731,1/2/22,4/16/23,kin,2,Lake,Fulton,NA,469
25731,4/16/23,4/19/23,nonfamily,3,Lake,Shelby,800316,3
25731,4/19/23,5/1/23,foster_home,4,Lake,Lake,504039,12
25731,5/1/23,6/2/23,foster_home,5,Lake,Pulaski,505689,32
25731,6/2/23,1/22/26,foster_home,6,Lake,Brown,500243,965
25731,1/22/26,2/1/26,foster_home,7,Lake,Cook,500732,10
25735,1/1/22,1/3/24,kin,1,Cook,Cook,NA,732
25735,1/3/24,2/7/24,foster_home,2,Cook,Wayne,506638,35
25736,1/1/22,1/17/22,foster_home,1,Cook,Lake,504032,16
25736,1/17/22,5/27/24,kin,2,Cook,Cook,NA,861
25744,1/20/22,1/21/22,foster_home,1,Cook,DuPage,501754,1
25744,1/21/22,5/7/22,kin,2,Cook,Piatt,NA,106
25744,5/7/22,10/20/22,foster_home,3,Cook,Lake,504029,166
25744,10/20/22,6/10/24,kin,4,Cook,Greene,NA,599
25745,9/26/24,7/1/26,kin,1,DuPage,De Witt,NA,643
25746,4/5/22,4/10/22,kin,1,Lake,Fayette,NA,5
25746,4/10/22,7/6/22,kin,2,Lake,Lake,NA,87
25746,7/6/22,8/14/22,foster_home,3,Lake,Edwards,501877,39
25746,8/14/22,8/15/22,nonfamily,4,Lake,Union,800333,1
25746,8/15/22,10/21/22,foster_home,5,Lake,Stark,506209,67
25746,10/21/22,12/23/22,foster_home,6,Lake,Lake,504166,63
25746,12/23/22,1/2/23,foster_home,7,Lake,Lake,503808,10
25747,6/1/26,6/8/26,foster_home,1,Jackson,Cass,500377,7
25747,6/8/26,7/1/26,foster_home,2,Jackson,Kane,503063,23
25751,1/1/22,12/3/22,kin,1,Morgan,White,NA,336
25751,12/3/22,12/11/22,foster_home,2,Morgan,Jackson,502497,8
25751,12/11/22,1/22/23,kin,3,Morgan,Morgan,NA,42
25751,1/22/23,5/1/23,foster_home,4,Morgan,Bureau,500271,99
25751,5/1/23,8/17/24,kin,5,Morgan,Pulaski,NA,474
25752,1/1/22,11/21/23,foster_home,1,Will,Will,506897,689
25752,11/21/23,12/30/23,foster_home,2,Will,Kane,503104,39
25752,12/30/23,1/9/24,kin,3,Will,Will,NA,10
25752,1/9/24,1/30/24,foster_home,4,Will,Will,506947,21
25755,1/1/22,5/14/22,foster_home,1,Cook,Cook,500955,133
25755,5/14/22,7/2/22,foster_home,2,Cook,Will,506967,49
25759,2/15/23,3/14/23,foster_home,1,Lake,Lake,504182,27
25759,3/14/23,4/19/23,foster_home,2,Lake,Winnebago,507372,36
25759,4/19/23,8/11/23,kin,3,Lake,Lake,NA,114
25759,8/11/23,8/13/23,nonfamily,4,Lake,Cass,800027,2
25759,8/13/23,9/2/23,foster_home,5,Lake,Lake,504088,20
25759,9/2/23,2/6/25,kin,6,Lake,Lake,NA,523
25759,2/6/25,6/28/25,foster_home,7,Lake,Lake,503757,142
25759,6/28/25,7/1/26,foster_home,8,Lake,Lake,504173,368
25763,1/1/22,3/27/22,foster_home,1,McHenry,McHenry,504825,85
25763,3/27/22,1/15/24,foster_home,2,McHenry,Fayette,501942,659
25763,1/15/24,11/6/25,kin,3,McHenry,Schuyler,NA,661
25763,11/6/25,12/9/25,kin,4,McHenry,McHenry,NA,33
25763,12/9/25,1/15/26,foster_home,5,McHenry,Lee,504335,37
25763,1/15/26,2/2/26,foster_home,6,McHenry,McHenry,504923,18
25763,2/2/26,7/1/26,foster_home,7,McHenry,Clinton,500566,149
25764,5/18/24,1/25/25,kin,1,Livingston,Livingston,NA,252
25764,1/25/25,7/1/26,foster_home,2,Livingston,Hamilton,502267,522
25765,1/1/22,7/13/22,foster_home,1,Madison,Douglas,501234,193
25765,7/13/22,4/23/25,foster_home,2,Madison,Monroe,505216,1015
25765,4/23/25,5/12/25,kin,3,Madison,Madison,NA,19
25769,1/1/22,4/5/23,foster_home,1,Fulton,Effingham,501893,459
25770,1/1/22,8/18/24,foster_home,1,Kane,Hardin,502339,960
25770,8/18/24,7/1/26,kin,2,Kane,Woodford,NA,682
25774,9/22/25,10/7/25,foster_home,1,Lake,Lake,504166,15
25774,10/7/25,7/1/26,foster_home,2,Lake,Lake,503955,267
25775,1/1/22,3/11/23,kin,1,Lake,Lake,NA,434
25775,3/11/23,3/12/23,kin,2,Lake,Lake,NA,1
25775,3/12/23,5/31/23,foster_home,3,Lake,Lake,504047,80
25775,5/31/23,7/11/23,foster_home,4,Lake,Lake,503764,41
25775,7/11/23,7/22/23,nonfamily,5,Lake,Washington,800349,11
25775,7/22/23,5/21/26,kin,6,Lake,Henderson,NA,1034
25775,5/21/26,7/1/26,foster_home,7,Lake,McDonough,504790,41
25776,1/1/22,12/14/22,foster_home,1,Cook,DuPage,501341,347
25776,12/14/22,3/19/25,kin,2,Cook,Cook,NA,826
25776,3/19/25,7/1/26,kin,3,Cook,Cook,NA,469
25777,1/1/22,7/24/23,kin,1,DuPage,Winnebago,NA,569
25777,7/24/23,7/25/23,foster_home,2,DuPage,Grundy,502238,1
25779,1/1/22,7/18/24,foster_home,1,St. Clair,St. Clair,506164,929
25779,7/18/24,7/1/26,foster_home,2,St. Clair,Washington,506549,713
25780,9/10/25,11/12/25,foster_home,1,DuPage,Gallatin,502150,63
25780,11/12/25,7/1/26,foster_home,2,DuPage,Douglas,501258,231
25782,1/1/22,12/2/22,kin,1,Madison,Madison,NA,335
25782,12/2/22,3/4/26,kin,2,Madison,Marshall,NA,1188
25782,3/4/26,7/1/26,foster_home,3,Madison,Monroe,505238,119
25783,1/1/22,3/11/22,foster_home,1,Will,Jo Daviess,502669,69
25783,3/11/22,3/21/22,foster_home,2,Will,Will,507307,10
25783,3/21/22,5/24/22,kin,3,Will,Carroll,NA,64
25783,5/24/22,9/25/22,kin,4,Will,Madison,NA,124
25783,9/25/22,9/26/22,nonfamily,5,Will,Monroe,800253,1
25784,1/1/22,1/9/22,nonfamily,1,Clinton,Pope,800281,8
25784,1/9/22,1/13/22,nonfamily,2,Clinton,Clinton,800044,4
25784,1/13/22,6/21/22,foster_home,3,Clinton,Whiteside,506713,159
25784,6/21/22,7/4/22,foster_home,4,Clinton,Lake,503651,13
25784,7/4/22,11/7/22,foster_home,5,Clinton,Will,506850,126
25784,11/7/22,11/13/22,nonfamily,6,Clinton,McLean,800242,6
25784,11/13/22,12/17/22,nonfamily,7,Clinton,Champaign,800029,34
25784,12/17/22,11/29/25,foster_home,8,Clinton,Pulaski,505693,1078
25784,11/29/25,7/1/26,foster_home,9,Clinton,Kendall,503415,214
25787,12/27/24,7/1/26,foster_home,1,Jefferson,Alexander,500071,551
25788,11/18/22,2/15/25,foster_home,1,Cook,Stark,506224,820
25788,2/15/25,3/12/25,foster_home,2,Cook,Cook,500999,25
25788,3/12/25,3/22/25,foster_home,3,Cook,Will,507200,10
25788,3/22/25,5/11/25,kin,4,Cook,Stephenson,NA,50
25788,5/11/25,5/23/25,foster_home,5,Cook,Lake,503875,12
25788,5/23/25,7/1/26,foster_home,6,Cook,Will,506783,404
25789,1/1/22,12/5/23,kin,1,Cook,Cook,NA,703
25789,12/5/23,1/1/24,foster_home,2,Cook,Kane,503246,27
25789,1/1/24,4/2/26,foster_home,3,Cook,Will,506879,822
25789,4/2/26,4/15/26,kin,4,Cook,Cook,NA,13
25789,4/15/26,7/1/26,kin,5,Cook,Cook,NA,77
25791,1/1/22,1/22/22,foster_home,1,Will,Rock Island,505915,21
25791,1/22/22,2/28/22,foster_home,2,Will,Will,507235,37
25792,4/19/24,7/1/26,kin,1,Will,Will,NA,803
25793,1/1/22,3/25/22,kin,1,Madison,Madison,NA,83
25793,3/25/22,5/15/22,foster_home,2,Madison,Hancock,502323,51
25795,5/1/22,1/17/25,kin,1,Kane,Kane,NA,992
25795,1/17/25,2/18/25,foster_home,2,Kane,Kane,503228,32
25795,2/18/25,3/30/25,foster_home,3,Kane,Kane,503071,40
25795,3/30/25,5/27/25,foster_home,4,Kane,Hamilton,502256,58
25795,5/27/25,7/1/26,foster_home,5,Kane,Kane,503121,400
25798,1/1/22,3/10/24,foster_home,1,Cook,Lake,503732,799
25798,3/10/24,4/2/24,nonfamily,2,Cook,Saline,800302,23
25798,4/2/24,5/9/24,foster_home,3,Cook,Lake,504215,37
25798,5/9/24,7/1/26,kin,4,Cook,Cook,NA,783
25799,1/1/22,5/6/24,kin,1,LaSalle,LaSalle,NA,856
25799,5/6/24,6/30/25,kin,2,LaSalle,McDonough,NA,420
25799,6/30/25,7/3/25,kin,3,LaSalle,St. Clair,NA,3
25799,7/3/25,11/15/25,foster_home,4,LaSalle,LaSalle,503547,135
25807,12/24/24,1/4/25,foster_home,1,Cook,Lake,503567,11
25807,1/4/25,5/6/25,kin,2,Cook,Cook,NA,122
25807,5/6/25,5/19/25,foster_home,3,Cook,Kane,502968,13
25807,5/19/25,7/1/26,foster_home,4,Cook,Will,507178,408
25808,1/1/22,3/20/22,kin,1,Lake,Cook,NA,78
25810,1/1/22,2/22/22,foster_home,1,Cook,McLean,505013,52
25812,1/1/22,1/9/22,foster_home,1,Rock Island,Mason,504712,8
25812,1/9/22,2/1/22,foster_home,2,Rock Island,Rock Island,505831,23
25812,2/1/22,3/16/25,foster_home,3,Rock Island,Crawford,501049,1139
25812,3/16/25,6/1/25,kin,4,Rock Island,Rock Island,NA,77
25812,6/1/25,11/20/25,foster_home,5,Rock Island,Saline,505927,172
25812,11/20/25,1/3/26,foster_home,6,Rock Island,Pulaski,505693,44
25816,10/5/24,7/1/26,kin,1,Will,Fulton,NA,634
25820,1/1/22,1/12/23,foster_home,1,Cook,Kane,503104,376
25821,8/18/24,12/11/24,foster_home,1,Will,Pulaski,505702,115
25821,12/11/24,8/1/25,foster_home,2,Will,Massac,504735,233
25821,8/1/25,8/4/25,foster_home,3,Will,Massac,504744,3
25821,8/4/25,7/1/26,kin,4,Will,Will,NA,331
25823,1/1/22,11/18/22,foster_home,1,Peoria,LaSalle,503554,321
25823,11/18/22,12/3/24,kin,2,Peoria,Schuyler,NA,746
25823,12/3/24,7/1/26,kin,3,Peoria,Wayne,NA,575
25824,7/29/23,3/29/24,kin,1,DuPage,Champaign,NA,244
25824,3/29/24,7/16/24,foster_home,2,DuPage,Crawford,501070,109
25825,6/16/22,7/15/22,foster_home,1,Will,Will,507121,29
25825,7/15/22,8/26/22,foster_home,2,Will,Will,507214,42
25825,8/26/22,9/5/22,foster_home,3,Will,Lawrence,504310,10
25826,1/1/22,6/29/22,foster_home,1,Will,Kendall,503411,179
25826,6/29/22,7/29/22,foster_home,2,Will,Stark,506199,30
25826,7/29/22,8/6/22,kin,3,Will,Will,NA,8
25828,7/9/25,9/18/25,foster_home,1,Cook,Kane,502769,71
25828,9/18/25,7/1/26,kin,2,Cook,Cook,NA,286
25830,12/18/24,2/2/25,kin,1,Cook,Cook,NA,46
25830,2/2/25,2/9/25,foster_home,2,Cook,DuPage,501410,7
25837,1/1/22,5/31/22,foster_home,1,Cook,Will,507012,150
25837,5/31/22,8/28/24,kin,2,Cook,Cook,NA,820
25837,8/28/24,3/5/25,kin,3,Cook,Cook,NA,189
25837,3/5/25,8/28/25,kin,4,Cook,Winnebago,NA,176
25837,8/28/25,7/1/26,kin,5,Cook,Cook,NA,307
25838,4/10/22,4/12/22,foster_home,1,LaSalle,Jasper,502560,2
25838,4/12/22,11/8/23,kin,2,LaSalle,LaSalle,NA,575
25840,5/1/23,5/18/23,foster_home,1,DuPage,McDonough,504808,17
25841,5/19/24,3/18/26,kin,1,Kane,Kane,NA,668
25841,3/18/26,4/19/26,foster_home,2,Kane,Kane,503121,32
25841,4/19/26,7/1/26,foster_home,3,Kane,Jersey,502638,73
25846,1/1/22,7/20/24,foster_home,1,Sangamon,Kendall,503411,931
25846,7/20/24,3/23/26,kin,2,Sangamon,DuPage,NA,611
25846,3/23/26,6/16/26,kin,3,Sangamon,Vermilion,NA,85
25846,6/16/26,7/1/26,foster_home,4,Sangamon,Piatt,505580,15
25847,6/10/26,6/27/26,foster_home,1,DuPage,Will,506795,17
25847,6/27/26,7/1/26,foster_home,2,DuPage,Putnam,505737,4
25848,1/1/22,1/28/22,foster_home,1,McHenry,Will,507034,27
25848,1/28/22,3/2/22,kin,2,McHenry,McHenry,NA,33
25848,3/2/22,10/26/23,kin,3,McHenry,Hamilton,NA,603
25848,10/26/23,12/31/23,kin,4,McHenry,White,NA,66
25848,12/31/23,1/21/24,kin,5,McHenry,Bond,NA,21
25848,1/21/24,7/1/26,foster_home,6,McHenry,Edgar,501828,892
25853,1/1/22,1/5/25,foster_home,1,DuPage,DuPage,501642,1100
25853,1/5/25,3/31/25,kin,2,DuPage,Stephenson,NA,85
25853,3/31/25,5/11/25,foster_home,3,DuPage,De Witt,501118,41
25853,5/11/25,7/1/26,foster_home,4,DuPage,Boone,500144,416
25854,1/10/24,1/27/24,kin,1,DuPage,DuPage,NA,17
25857,1/1/22,2/8/22,kin,1,LaSalle,LaSalle,NA,38
25857,2/8/22,9/14/23,kin,2,LaSalle,LaSalle,NA,583
25857,9/14/23,11/15/23,foster_home,3,LaSalle,Edgar,501845,62
25860,8/25/24,7/1/26,foster_home,1,Will,Saline,505947,675
25861,5/20/26,7/1/26,foster_home,1,DuPage,DuPage,501470,42
25866,3/31/23,3/2/26,foster_home,1,Kane,Warren,506532,1067
25866,3/2/26,7/1/26,foster_home,2,Kane,Kane,503046,121
25868,8/28/25,7/1/26,foster_home,1,Johnson,Effingham,501893,307
25869,1/1/22,3/18/23,foster_home,1,Cook,Will,507216,441
25872,1/1/22,10/12/22,kin,1,Whiteside,Kankakee,NA,284
25872,10/12/22,12/6/22,foster_home,2,Whiteside,Whiteside,506722,55
25872,12/6/22,12/9/22,foster_home,3,Whiteside,Whiteside,506717,3
25872,12/9/22,5/16/24,foster_home,4,Whiteside,Whiteside,506713,524
25872,5/16/24,7/1/26,kin,5,Whiteside,Schuyler,NA,776
25875,1/26/26,3/16/26,foster_home,1,Will,Macon,504461,49
25875,3/16/26,7/1/26,foster_home,2,Will,Will,506808,107
25878,1/1/22,1/23/25,foster_home,1,Cook,Will,507124,1118
25879,1/1/22,10/16/22,foster_home,1,Kane,Ogle,505429,288
25879,10/16/22,1/17/25,foster_home,2,Kane,Wayne,506649,824
25879,1/17/25,10/12/25,foster_home,3,Kane,Kane,503047,268
25879,10/12/25,11/3/25,kin,4,Kane,Stark,NA,22
25879,11/3/25,11/29/25,foster_home,5,Kane,Calhoun,500294,26
25879,11/29/25,12/5/25,foster_home,6,Kane,Kane,502906,6
25881,1/1/22,3/19/23,foster_home,1,Cook,Kane,503253,442
25881,3/19/23,2/10/26,foster_home,2,Cook,Perry,505521,1059
25881,2/10/26,3/3/26,kin,3,Cook,Cook,NA,21
25882,1/1/22,8/25/23,foster_home,1,Cook,Kane,502790,601
25882,8/25/23,10/6/25,foster_home,2,Cook,DuPage,501616,773
25885,9/6/25,9/7/25,foster_home,1,Rock Island,Rock Island,505830,1
25885,9/7/25,9/23/25,foster_home,2,Rock Island,Rock Island,505835,16
25885,9/23/25,10/11/25,foster_home,3,Rock Island,Pulaski,505698,18
25886,1/1/22,2/22/22,foster_home,1,Kane,Kane,503026,52
25886,2/22/22,5/8/22,foster_home,2,Kane,Jasper,502532,75
25886,5/8/22,5/31/22,foster_home,3,Kane,Kane,502741,23
25887,1/1/22,7/9/23,kin,1,Will,Will,NA,554
25887,7/9/23,11/15/23,kin,2,Will,Will,NA,129
25887,11/15/23,4/2/24,kin,3,Will,Will,NA,139
25887,4/2/24,4/13/24,foster_home,4,Will,Will,507284,11
25888,1/1/22,1/5/22,foster_home,1,McHenry,Christian,500462,4
25888,1/5/22,12/14/23,kin,2,McHenry,Piatt,NA,708
25888,12/14/23,12/20/23,foster_home,3,McHenry,Pike,505623,6
25888,12/20/23,1/16/24,foster_home,4,McHenry,White,506670,27
25888,1/16/24,5/27/24,kin,5,McHenry,McHenry,NA,132
25888,5/27/24,8/24/24,foster_home,6,McHenry,McHenry,504885,89
25889,1/1/22,1/29/24,foster_home,1,Sangamon,Vermillion,506475,758
25890,1/1/22,3/12/22,kin,1,St. Clair,St. Clair,NA,70
25890,3/12/22,6/19/22,kin,2,St. Clair,St. Clair,NA,99
25893,1/4/24,3/5/24,foster_home,1,Cook,Will,507151,61
25893,3/5/24,7/1/26,foster_home,2,Cook,Cook,500779,848
25897,1/1/22,10/2/22,foster_home,1,Peoria,Boone,500202,274
25897,10/2/22,2/9/24,kin,2,Peoria,Peoria,NA,495
25897,2/9/24,7/1/26,foster_home,3,Peoria,Peoria,505478,873
25899,1/1/22,8/26/22,kin,1,Will,Fayette,NA,237
25899,8/26/22,6/3/24,foster_home,2,Will,Will,506765,647
25899,6/3/24,6/17/24,foster_home,3,Will,Hardin,502334,14
25900,1/1/22,3/21/22,kin,1,Winnebago,Madison,NA,79
25900,3/21/22,11/21/23,foster_home,2,Winnebago,Peoria,505499,610
25900,11/21/23,12/5/23,kin,3,Winnebago,Winnebago,NA,14
25900,12/5/23,10/26/24,kin,4,Winnebago,Winnebago,NA,326
25902,1/1/22,1/23/22,kin,1,Will,Will,NA,22
25903,1/29/26,2/15/26,foster_home,1,McHenry,Boone,500166,17
25903,2/15/26,7/1/26,foster_home,2,McHenry,McHenry,504929,136
25904,1/1/22,8/10/22,kin,1,Boone,Boone,NA,221
25904,8/10/22,11/14/22,foster_home,2,Boone,Bureau,500280,96
25904,11/14/22,1/21/23,kin,3,Boone,Boone,NA,68
25904,1/21/23,1/22/23,nonfamily,4,Boone,Perry,800270,1
25906,10/2/25,10/4/25,foster_home,1,Will,Will,507201,2
25906,10/4/25,10/22/25,foster_home,2,Will,Will,506885,18
25906,10/22/25,1/16/26,foster_home,3,Will,Greene,502180,86
25906,1/16/26,7/1/26,foster_home,4,Will,Will,507055,166
25907,6/6/26,7/1/26,foster_home,1,Kane,Richland,505803,25
25908,9/19/23,1/18/24,foster_home,1,Madison,Logan,504432,121
25908,1/18/24,3/29/26,foster_home,2,Madison,Madison,504576,801
25908,3/29/26,6/12/26,foster_home,3,Madison,Douglas,501242,75
25908,6/12/26,7/1/26,foster_home,4,Madison,Kendall,503438,19
25909,1/1/22,10/20/22,foster_home,1,Lake,Lake,503721,292
25909,10/20/22,12/19/23,kin,2,Lake,Jersey,NA,425
25909,12/19/23,1/13/24,foster_home,3,Lake,Johnson,502727,25
25909,1/13/24,1/18/24,nonfamily,4,Lake,Lake,800188,5
25909,1/18/24,2/4/26,foster_home,5,Lake,Stephenson,506292,748
25909,2/4/26,4/19/26,foster_home,6,Lake,Tazewell,506377,74
25909,4/19/26,4/27/26,nonfamily,7,Lake,Lake,800191,8
25909,4/27/26,5/13/26,foster_home,8,Lake,Lake,503643,16
25909,5/13/26,6/5/26,foster_home,9,Lake,Grundy,502248,23
25909,6/5/26,7/1/26,foster_home,10,Lake,Lake,504276,26
25910,1/1/22,4/3/24,kin,1,Cook,Jo Daviess,NA,823
25913,12/3/22,12/26/22,foster_home,1,Lake,Lake,503608,23
25917,1/1/22,8/27/22,foster_home,1,Rock Island,Rock Island,505831,238
25917,8/27/22,7/30/24,foster_home,2,Rock Island,Massac,504735,703
25917,7/30/24,8/15/24,foster_home,3,Rock Island,Edwards,501857,16
25919,4/24/22,6/13/22,foster_home,1,Kane,Kane,503209,50
25919,6/13/22,11/4/22,foster_home,2,Kane,Henry,502400,144
25919,11/4/22,11/8/22,nonfamily,3,Kane,Christian,800036,4
25919,11/8/22,11/24/22,foster_home,4,Kane,Kane,502913,16
25919,11/24/22,4/20/23,kin,5,Kane,Mercer,NA,147
25919,4/20/23,5/28/23,foster_home,6,Kane,Kane,503212,38
25919,5/28/23,11/28/25,foster_home,7,Kane,Boone,500193,915
25919,11/28/25,1/17/26,foster_home,8,Kane,Kendall,503418,50
25919,1/17/26,2/7/26,foster_home,9,Kane,Kane,503073,21
25921,1/1/22,11/15/23,kin,1,DuPage,DuPage,NA,683
25921,11/15/23,12/17/23,kin,2,DuPage,Tazewell,NA,32
25921,12/17/23,8/5/25,kin,3,DuPage,DuPage,NA,597
25922,6/6/23,9/18/23,kin,1,DuPage,Lawrence,NA,104
25922,9/18/23,9/19/23,foster_home,2,DuPage,Wabash,506506,1
25922,9/19/23,10/11/23,kin,3,DuPage,Lake,NA,22
25923,1/1/22,11/23/23,foster_home,1,Wabash,Wabash,506503,691
25923,11/23/23,11/27/23,foster_home,2,Wabash,Rock Island,505879,4
25925,3/15/22,3/17/22,nonfamily,1,Kane,Menard,800246,2
25925,3/17/22,8/14/22,foster_home,2,Kane,Kane,502840,150
