id_child,removal_date,discharge_date,age_at_removal,most_recent_age,removal_county
24387,1/1/22,NA,9,13,Will
24389,1/1/22,2/11/24,12,14,Jo Daviess
24394,4/13/26,NA,16,16,Cook
24397,1/29/25,NA,2,3,DuPage
24398,5/29/22,11/27/22,1,1,Kane
24399,4/20/23,NA,10,13,Cook
24401,1/1/22,NA,1,5,Cook
24404,10/11/23,NA,5,7,Rock Island
24406,1/1/22,3/23/24,4,6,McHenry
24408,3/14/23,5/18/26,8,11,Sangamon
24411,11/22/25,NA,16,16,DuPage
24413,12/1/22,12/10/22,10,10,DeKalb
24415,1/1/22,7/4/23,15,16,Williamson
24417,5/17/25,NA,13,14,Cook
24418,1/1/22,NA,7,11,Cook
24419,12/23/25,6/18/26,8,8,DuPage
24421,1/1/22,5/20/23,9,10,Will
24423,1/1/22,NA,3,7,Brown
24426,1/1/22,8/14/23,6,7,Lake
24430,1/1/22,6/19/22,9,9,Lake
24432,8/17/24,NA,3,4,Williamson
24433,12/20/22,NA,0,3,Boone
24435,1/14/26,NA,1,1,Cook
24437,1/1/22,NA,6,10,Will
24438,1/1/22,1/24/24,2,4,DuPage
24439,12/18/23,NA,8,10,DuPage
24441,1/1/22,2/9/23,10,11,Peoria
24442,3/30/22,NA,7,11,Cook
24445,7/7/25,NA,10,10,Champaign
24446,1/1/22,8/8/22,16,16,Cook
24448,1/1/22,12/20/22,17,17,McLean
24450,1/5/23,3/23/26,8,11,Cook
24451,1/1/22,12/8/25,3,6,McHenry
24452,1/1/22,12/30/25,5,8,Cook
24453,1/1/22,12/10/25,13,16,Cook
24454,7/3/23,NA,4,6,Champaign
24456,9/28/24,NA,8,9,DeKalb
24460,8/5/24,NA,0,1,Peoria
24461,1/1/22,4/21/26,12,16,Kane
24462,1/1/22,NA,10,14,Will
24463,1/1/22,NA,13,17,Cook
24464,1/1/22,NA,0,4,DuPage
24465,1/1/22,NA,13,17,Lake
24469,10/20/25,NA,17,17,Madison
24470,11/2/24,NA,7,8,Adams
24472,6/1/23,12/16/25,14,16,Cook
24475,1/1/22,6/10/22,5,5,Peoria
24477,1/1/22,NA,13,17,Lake
24478,1/1/22,NA,13,17,DuPage
24479,10/25/25,NA,14,14,Lake
24480,1/1/22,5/3/26,6,10,Vermilion
24481,1/1/22,10/22/24,11,13,Hancock
24484,1/1/22,4/15/23,12,13,DuPage
24487,1/1/22,NA,6,10,Vermilion
24488,2/2/25,4/2/25,0,0,McLean
24490,6/23/23,NA,12,15,Cook
24492,4/11/26,NA,11,11,Williamson
24493,2/21/22,3/22/24,5,7,Rock Island
24497,6/14/23,NA,10,13,Winnebago
24498,5/19/22,5/25/25,7,10,Cook
24499,7/15/23,NA,13,15,DuPage
24501,1/1/22,1/25/22,5,5,Lake
24503,11/9/23,NA,1,3,Macon
24504,12/21/23,NA,7,9,Champaign
24505,1/1/22,10/18/24,10,12,Montgomery
24508,12/27/23,NA,5,7,Cook
24510,10/2/22,12/21/25,4,7,Cook
24511,4/27/26,NA,1,1,McHenry
24513,1/1/22,5/4/22,7,7,Lake
24517,1/19/22,NA,11,15,DuPage
24519,1/1/22,NA,2,6,Whiteside
24520,10/6/25,NA,17,17,DuPage
24521,7/18/23,NA,12,14,Cook
24522,7/2/23,6/11/25,16,17,Cook
24524,1/2/25,NA,9,10,Cook
24525,1/1/22,2/29/24,NA,NA,Kane
24526,9/5/23,4/29/26,1,3,DuPage
24529,1/1/22,8/23/22,10,10,Cook
24530,1/1/22,8/27/22,13,13,Stephenson
24532,9/21/23,NA,0,2,Perry
24533,1/1/22,NA,0,4,Cook
24534,8/11/23,NA,12,14,McHenry
24537,8/12/22,11/7/25,9,12,Lake
24541,1/28/22,NA,0,4,Cook
24543,7/10/24,NA,10,11,Adams
24546,1/1/22,NA,3,7,Winnebago
24547,1/1/22,NA,8,12,Will
24548,6/18/26,NA,10,10,Will
24553,1/1/22,3/19/24,3,5,Kendall
24554,1/20/23,8/18/25,13,15,Knox
24555,1/1/22,3/28/25,12,15,Jersey
24556,1/1/22,8/17/22,15,15,Franklin
24558,1/1/22,4/16/26,1,5,Tazewell
24561,10/17/25,NA,13,13,Cook
24563,1/24/22,NA,0,4,Champaign
24568,12/4/25,NA,1,1,McLean
24571,1/5/25,NA,3,4,St. Clair
24575,6/17/25,NA,4,5,Cook
24577,7/25/22,9/9/23,11,12,Cook
24580,1/1/22,7/12/25,12,15,Kane
24585,1/13/24,NA,12,14,DeKalb
24586,3/19/25,5/10/25,14,14,Whiteside
24589,8/17/23,NA,2,4,Kendall
24592,3/7/24,NA,1,3,Monroe
24595,10/2/25,NA,10,10,Winnebago
24596,1/1/22,11/17/22,17,17,Cook
24597,1/1/22,NA,7,11,Will
24600,12/30/22,NA,1,4,DuPage
24604,3/24/23,NA,9,12,Cook
24605,1/23/26,NA,7,7,Cook
24610,1/1/22,10/2/23,3,4,Kane
24613,1/1/22,6/15/25,1,4,Sangamon
24615,1/28/26,NA,4,4,Franklin
24616,1/1/22,2/7/26,7,11,Peoria
24618,1/1/22,NA,5,9,DuPage
24621,1/1/22,NA,6,10,Rock Island
24623,1/1/22,9/24/25,10,13,Cook
24625,7/27/24,NA,8,9,McHenry
24626,1/1/22,2/6/23,15,16,Washington
24627,1/1/22,5/20/25,7,10,McHenry
24630,5/17/23,NA,1,4,DuPage
24631,1/1/22,6/23/26,13,17,DuPage
24634,3/15/22,4/14/22,11,11,Henry
24635,1/1/22,NA,10,14,Cook
24637,1/1/22,4/26/23,3,4,Rock Island
24638,1/14/24,NA,10,12,Lake
24643,1/1/22,NA,9,13,Perry
24644,4/9/25,NA,16,17,Marshall
24652,2/4/26,NA,15,15,Will
24653,7/9/22,2/4/24,9,10,McHenry
24654,1/15/26,NA,1,1,Lake
24655,1/1/22,8/16/23,5,6,Lake
24656,2/28/23,4/11/26,8,11,Union
24658,11/11/23,NA,13,15,McHenry
24662,2/5/22,11/23/23,8,9,Mason
24663,1/1/22,8/5/22,7,7,DuPage
24666,1/1/22,3/16/22,14,14,McHenry
24667,3/18/23,NA,1,4,Jefferson
24668,4/22/26,NA,4,4,Kane
24669,12/1/24,NA,12,13,DeKalb
24673,8/27/23,NA,1,3,Kankakee
24674,1/1/22,1/9/24,11,13,Cook
24680,1/1/22,NA,1,5,DuPage
24681,5/23/24,8/1/24,12,12,DuPage
24682,1/1/22,1/14/26,11,15,St. Clair
24683,11/13/25,NA,16,16,Cook
24685,12/28/24,NA,6,7,Cook
24689,1/1/22,8/21/22,1,1,Will
24692,1/1/22,11/10/22,8,8,Lake
24693,1/1/22,NA,8,12,Will
24695,4/5/26,NA,5,5,LaSalle
24696,12/31/23,1/3/24,14,14,Macon
24697,1/1/22,NA,0,4,Cook
24700,3/2/23,8/18/23,6,6,Cook
24703,1/1/22,7/17/24,1,3,DeKalb
24706,1/1/22,1/24/26,10,14,Cook
24711,1/1/22,NA,3,7,St. Clair
24714,5/31/24,NA,4,6,Lake
24715,3/6/23,NA,12,15,Morgan
24718,5/19/26,NA,0,0,Cook
24720,1/1/22,5/5/24,7,9,Mason
24722,5/15/24,NA,4,6,DeKalb
24724,1/1/22,2/16/23,2,3,DuPage
24726,1/1/22,3/27/23,0,1,DuPage
24727,6/5/24,12/19/24,7,7,Winnebago
24728,1/1/22,8/12/22,5,5,Cook
24730,1/1/22,6/12/26,11,15,Saline
24731,1/1/22,4/30/24,7,9,DuPage
24735,2/12/24,NA,10,12,Kane
24739,3/22/25,NA,0,1,Sangamon
24741,2/24/25,NA,11,12,DuPage
24742,7/2/22,NA,6,10,Franklin
24743,1/1/22,5/10/23,9,10,Cook
24744,5/4/22,12/25/24,4,6,Lee
24745,3/1/25,9/10/25,16,16,Fulton
24747,8/28/23,NA,12,14,Winnebago
24748,4/16/22,NA,0,4,Brown
24749,2/12/25,NA,0,1,Winnebago
24750,1/1/22,9/27/23,9,10,Cook
24751,11/9/24,NA,14,15,Champaign
24752,1/1/22,7/7/23,15,16,Kane
24753,7/2/23,NA,3,6,Massac
24755,5/6/26,NA,1,1,Cook
24761,1/1/22,9/29/22,2,2,Cook
24763,1/1/22,1/31/22,2,2,Will
24766,3/22/22,11/10/25,5,8,Madison
24768,3/11/23,3/24/23,9,9,Lake
24769,5/25/22,5/30/22,10,10,Lake
24770,7/5/24,NA,4,5,Will
24771,12/6/23,5/3/24,13,13,Monroe
24773,3/17/23,3/2/26,2,4,Gallatin
24774,1/1/22,4/23/24,15,17,Warren
24776,10/5/23,NA,6,8,Cook
24777,1/1/22,1/4/22,4,4,Cook
24778,1/1/22,1/28/22,16,16,Winnebago
24779,6/14/26,NA,6,6,Cook
24780,1/1/22,3/5/25,7,10,Washington
24786,1/1/22,8/15/24,8,10,DuPage
24788,1/1/22,NA,12,16,DuPage
24793,12/31/23,6/26/26,12,14,Will
24796,1/1/22,1/19/24,0,2,Cook
24798,1/19/23,3/10/23,4,4,Cook
24799,1/1/22,NA,10,14,Will
24800,1/1/22,NA,8,12,Lake
24802,1/16/22,9/12/22,3,3,Jefferson
24803,10/15/25,NA,12,12,DuPage
24804,5/25/23,1/25/24,12,12,Lake
24807,8/7/22,10/18/22,14,14,Ford
24809,3/18/25,NA,2,3,Cook
24811,7/23/22,NA,11,14,Cook
24812,1/1/22,10/26/24,15,17,Will
24814,1/1/22,10/5/23,11,12,Lake
24815,12/20/24,NA,7,8,Cook
24817,1/1/22,6/6/23,3,4,Lake
24818,1/1/22,2/25/24,5,7,Cook
24819,1/1/22,5/11/22,15,15,Monroe
24821,1/1/22,3/1/25,10,13,Ogle
24822,1/1/22,NA,9,13,DuPage
24824,7/27/23,NA,15,17,Madison
24826,1/1/22,NA,7,11,Cook
24827,1/1/22,8/1/22,5,5,Cook
24829,12/18/22,2/24/26,0,3,Henry
24834,1/1/22,NA,12,16,Rock Island
24837,9/1/23,1/21/24,4,4,Lee
24839,5/23/26,NA,4,4,Cook
24840,12/12/22,1/11/23,0,0,Cook
24842,12/3/22,8/30/24,11,12,DuPage
24844,1/1/22,NA,5,9,Lake
24845,8/7/24,NA,15,16,McHenry
24846,5/16/22,2/1/25,7,9,Will
24847,1/1/22,3/12/24,14,16,Cook
24849,12/6/22,10/15/25,0,2,Will
24850,12/6/23,5/12/24,5,5,Marion
24853,1/1/22,5/19/23,4,5,DuPage
24854,5/1/25,NA,11,12,Monroe
24857,5/25/22,NA,4,8,Cook
24859,3/8/26,5/7/26,15,15,DuPage
24862,1/1/22,3/25/26,0,4,Stephenson
24865,1/1/22,12/8/25,1,4,Knox
24868,2/24/24,NA,3,5,Lake
24869,1/1/22,5/30/22,13,13,Kane
24871,1/1/22,1/7/25,13,16,Will
24872,8/30/25,NA,6,6,Rock Island
24873,1/1/22,3/8/25,4,7,Cook
24877,5/10/23,NA,4,7,Sangamon
24878,4/23/22,12/18/23,11,12,Williamson
24880,1/1/22,12/27/23,10,11,Cook
24882,1/1/22,NA,7,11,DuPage
24886,11/28/25,NA,14,14,Cook
24887,1/1/22,1/22/23,10,11,Kane
24888,6/13/23,6/24/23,5,5,Cass
24889,1/1/22,3/9/25,14,17,Whiteside
24890,8/16/25,NA,8,8,Kane
24891,1/1/22,2/12/24,15,17,DuPage
24892,12/15/25,NA,0,0,McLean
24896,1/1/22,8/30/25,12,15,Cook
24897,1/1/22,NA,11,15,Cook
24899,1/1/22,NA,1,5,Will
24900,8/17/22,10/25/25,1,4,Henry
24904,1/1/22,1/15/24,6,8,Cook
24905,1/1/22,NA,0,4,Richland
24906,4/9/22,NA,2,6,Shelby
24908,10/5/25,NA,12,12,Iroquois
24910,3/8/22,1/18/25,8,10,Peoria
24912,3/9/24,5/5/26,12,14,Cook
24913,1/1/22,9/2/23,2,3,Lake
24915,7/31/24,NA,4,5,Cook
24919,6/1/24,NA,10,12,Lake
24921,1/1/22,11/6/23,5,6,Kane
24923,1/1/22,NA,9,13,Rock Island
24925,1/1/22,NA,7,11,Peoria
24926,12/22/25,NA,9,9,Lee
24927,1/1/22,NA,6,10,DuPage
24929,12/10/24,NA,9,10,Kane
24931,1/1/22,6/16/26,13,17,Cook
24934,1/1/22,6/15/24,4,6,Kankakee
24940,4/29/24,1/7/26,16,17,Kane
24942,7/24/22,NA,10,13,Kane
24946,12/2/23,NA,5,7,Cook
24950,1/1/22,8/7/23,0,1,Livingston
24951,1/1/22,7/13/25,10,13,Massac
24956,6/26/23,7/2/23,4,4,Marshall
24957,1/1/22,NA,3,7,Cook
24961,1/1/22,4/30/23,16,17,Cook
24962,1/28/23,11/11/25,2,4,St. Clair
24967,4/24/26,6/1/26,17,17,Cook
24968,7/19/24,NA,2,3,Cook
24971,1/1/22,NA,8,12,Cook
24973,12/31/24,9/16/25,14,14,DuPage
24976,1/1/22,6/16/22,17,17,McHenry
24979,1/1/22,NA,7,11,Montgomery
24981,1/1/22,1/5/22,17,17,Cook
24982,1/1/22,11/14/22,6,6,Knox
24983,1/1/22,12/29/23,16,17,Knox
24984,1/1/22,3/9/22,4,4,Cook
24985,2/20/26,NA,10,10,Cook
24987,1/1/22,3/3/24,6,8,Cook
24988,1/1/22,10/9/23,8,9,Kane
24990,12/4/25,5/3/26,13,13,Will
24993,1/1/22,9/27/23,7,8,Winnebago
24995,1/1/22,12/20/24,5,7,Cook
24997,6/30/23,7/15/23,11,11,Cook
25002,4/30/23,12/31/24,15,16,Winnebago
25003,1/1/22,NA,12,16,Cook
25004,1/1/22,NA,1,5,Cook
25005,8/2/24,2/13/26,4,5,McHenry
25006,8/27/24,5/9/26,1,2,Cook
25014,1/1/22,NA,0,4,Cook
25015,1/1/22,2/25/24,14,16,DuPage
25018,3/1/26,NA,12,12,Cook
25019,2/28/23,NA,4,7,Cook
25022,1/1/22,8/15/22,4,4,DuPage
25023,1/1/22,11/24/22,11,11,Ogle
25025,1/1/22,NA,5,9,Champaign
25029,8/30/24,3/15/25,6,6,Lake
25030,7/24/23,NA,3,5,Cook
25031,1/1/22,11/17/23,11,12,Will
25032,1/1/22,12/1/23,1,2,Cook
25034,1/1/22,1/16/23,11,12,Christian
25043,8/17/22,2/23/23,6,6,Cook
25045,1/1/22,NA,12,16,Richland
25046,1/1/22,NA,10,14,Lake
25049,4/9/26,NA,6,6,Will
25054,1/1/22,12/26/22,12,12,Cook
25057,1/1/22,NA,8,12,McHenry
25059,8/6/22,NA,7,10,Logan
25061,1/1/22,6/19/26,8,12,Livingston
25066,1/1/22,10/10/23,3,4,Kane
25067,4/16/25,NA,15,16,Lake
25068,2/1/26,NA,1,1,De Witt
25071,1/1/22,2/17/23,3,4,Cook
25073,2/18/23,4/6/26,7,10,Lake
25074,1/1/22,11/30/22,2,2,Boone
25076,7/22/24,10/4/24,12,12,Kankakee
25078,6/1/25,2/21/26,8,8,Cook
25082,1/1/22,1/3/24,0,2,Lake
25084,1/1/22,8/20/24,11,13,Lake
25085,9/15/25,NA,4,4,DuPage
25090,1/1/22,9/5/24,14,16,DuPage
25093,12/20/24,NA,9,10,Logan
25096,3/21/23,NA,9,12,DuPage
25097,1/1/22,10/5/22,1,1,Lee
25098,2/1/24,5/23/24,12,12,Cook
25101,10/7/25,NA,12,12,DuPage
25102,12/4/23,NA,4,6,DuPage
25104,1/1/22,NA,6,10,Cook
25105,5/1/22,5/22/23,9,10,Marion
25106,4/27/24,8/20/24,6,6,Kane
25108,12/17/23,NA,13,15,DuPage
25109,1/1/22,10/27/22,13,13,Edgar
25111,1/1/22,4/15/23,8,9,DuPage
25113,1/1/22,NA,4,8,Ogle
25114,1/1/22,1/3/24,5,7,DuPage
25118,1/1/22,11/27/23,16,17,Cook
25122,1/1/22,4/3/25,4,7,Cook
25123,1/11/22,1/15/22,1,1,Cook
25124,2/5/24,12/18/24,1,1,Kane
25125,6/26/22,8/22/23,14,15,Kane
25129,1/1/22,NA,2,6,Champaign
25135,9/12/22,10/17/25,1,4,Grundy
25136,1/1/22,3/21/24,2,4,Randolph
25137,1/1/22,1/5/25,0,3,Lake
25138,1/1/22,7/28/25,13,16,Cook
25139,1/1/22,8/28/23,16,17,DuPage
25141,9/10/23,NA,3,5,Winnebago
25142,1/1/22,NA,3,7,Fayette
25144,11/26/24,2/2/25,13,13,Lake
25145,1/1/22,9/19/23,8,9,De Witt
25146,1/1/22,6/7/24,1,3,McHenry
25147,1/1/22,12/23/22,1,1,Kane
25148,1/1/22,NA,12,16,Cook
25149,1/1/22,3/14/22,8,8,Lake
25152,1/1/22,NA,5,9,Will
25155,1/1/22,6/18/23,12,13,McHenry
25156,2/15/23,NA,10,13,Cook
25157,1/11/24,NA,5,7,Lake
25162,7/25/22,9/24/22,10,10,Sangamon
25163,10/15/23,NA,6,8,Cook
25165,5/7/22,5/22/25,7,10,Cook
25168,9/9/23,NA,12,14,Cook
25169,10/18/24,NA,11,12,Will
25170,1/1/22,8/13/25,12,15,DuPage
25171,1/1/22,10/4/23,12,13,Cook
25172,1/1/22,NA,13,17,Sangamon
25175,1/1/22,3/16/25,12,15,McHenry
25177,1/1/22,NA,10,14,De Witt
25179,1/1/22,9/22/24,2,4,Knox
25180,1/1/22,6/25/24,14,16,Will
25181,12/26/23,12/31/23,15,15,Kankakee
25182,8/27/23,8/29/23,4,4,Peoria
25185,12/11/24,NA,13,14,Grundy
25187,1/1/22,8/29/23,16,17,Peoria
25191,1/1/22,NA,1,5,Cook
25192,6/8/26,NA,6,6,Madison
25193,4/17/23,NA,8,11,Lake
25196,6/10/23,8/19/23,12,12,Will
25197,3/18/22,NA,0,4,Will
25198,5/29/25,NA,8,9,Will
25200,1/1/22,1/27/22,10,10,Peoria
25203,1/1/22,3/5/26,1,5,Winnebago
25205,11/4/25,NA,5,5,Lake
25207,6/8/23,NA,3,6,Lake
25208,2/22/25,NA,14,15,Lake
25209,7/4/23,NA,13,15,Cook
25212,1/1/22,5/12/22,4,4,Bond
25216,1/1/22,NA,10,14,DuPage
25219,5/3/22,NA,11,15,Ogle
25221,8/13/25,NA,8,8,Knox
25222,1/1/22,2/16/25,1,4,Cook
25224,3/25/26,NA,2,2,DuPage
25225,4/24/22,NA,0,4,DuPage
25227,3/28/25,NA,5,6,Lake
25234,1/1/22,7/2/22,17,17,Cook
25235,8/3/24,NA,7,8,Jo Daviess
25240,6/30/25,NA,15,16,Scott
25243,12/24/24,NA,1,2,Kendall
25247,4/5/24,NA,7,9,DuPage
25249,1/1/22,2/27/22,16,16,DuPage
25251,8/9/24,4/23/25,6,6,Coles
25252,1/1/22,11/1/22,12,12,Lee
25257,12/7/22,NA,3,6,Will
25260,1/1/22,4/20/26,3,7,Kane
25261,1/1/22,9/14/22,4,4,Kane
25262,3/6/22,6/11/25,0,3,McHenry
25265,12/7/24,NA,5,6,St. Clair
25266,1/1/22,10/6/23,3,4,Macon
25267,1/1/22,1/4/24,11,13,Lake
25268,1/1/22,2/23/25,7,10,Will
25269,1/1/22,10/4/25,1,4,Macon
25273,1/1/22,12/28/22,2,2,Will
25275,1/1/22,7/9/23,12,13,Kendall
25277,5/3/23,5/7/26,14,17,McHenry
25279,1/1/22,12/18/23,8,9,Cook
25281,1/1/22,8/14/22,13,13,Lake
25282,1/4/23,12/28/25,7,9,DuPage
25283,12/29/24,12/7/25,3,3,DuPage
25285,5/18/22,9/19/24,12,14,DuPage
25288,4/27/22,NA,8,12,Williamson
25289,1/1/22,3/23/25,11,14,DuPage
25290,1/1/22,8/2/22,13,13,Peoria
25292,1/1/22,5/1/26,11,15,Stephenson
25293,1/1/22,NA,4,8,Will
25294,1/1/22,NA,0,4,Logan
25295,6/17/24,NA,14,16,Whiteside
25296,1/1/22,NA,10,14,Cook
25298,3/14/24,NA,1,3,Cook
25299,12/12/23,NA,5,7,Kendall
25300,1/1/22,4/27/25,9,12,Cook
25301,1/1/22,10/26/24,14,16,Cook
25304,7/3/23,7/14/23,17,17,Lake
25305,7/20/25,12/26/25,1,1,DuPage
25306,1/1/22,NA,10,14,Lake
25308,1/1/22,5/18/22,7,7,McHenry
25311,11/19/22,6/14/23,11,11,Whiteside
25312,1/1/22,NA,3,7,Lake
25313,1/1/22,7/10/23,10,11,DuPage
25315,1/1/22,NA,4,8,DuPage
25317,11/15/23,NA,5,7,Cook
25318,10/27/24,NA,15,16,Cook
25319,6/27/26,NA,5,5,Kane
25320,1/1/22,NA,1,5,Lake
25321,7/1/25,NA,NA,NA,Cook
25324,9/27/22,NA,8,11,Will
25325,1/1/22,10/7/22,6,6,Vermilion
25327,1/1/22,6/12/26,7,11,Kendall
25330,1/1/22,NA,10,14,Cook
25332,1/1/22,1/15/25,7,10,Cook
25334,1/1/22,8/17/22,16,16,Cook
25336,2/1/25,11/5/25,2,2,Champaign
25337,9/10/23,NA,7,9,Lake
25339,7/10/24,NA,4,5,Cook
25341,4/15/24,6/18/24,8,8,Cook
25342,1/1/22,1/15/26,2,6,DuPage
25343,1/1/22,2/6/22,3,3,Clark
25347,12/23/22,NA,3,6,Madison
25348,7/11/25,NA,15,15,Cook
25349,2/13/22,NA,7,11,DuPage
25352,5/27/23,NA,8,11,Lake
25353,1/1/22,12/5/22,9,9,Cook
25355,1/1/22,6/21/23,6,7,McHenry
25356,10/4/22,5/27/26,7,10,Will
25357,1/1/22,6/14/25,2,5,Kankakee
25358,1/1/22,6/7/24,6,8,Will
25362,2/23/25,NA,16,17,DuPage
25364,5/15/23,7/24/23,9,9,Williamson
25365,3/17/24,NA,14,16,Randolph
25368,4/29/22,10/8/23,7,8,Lake
25370,1/1/22,1/26/25,5,8,Cook
25371,1/1/22,2/1/24,4,6,Cook
25374,1/1/22,NA,11,15,DeKalb
25376,1/1/22,5/20/24,13,15,DuPage
25378,1/1/22,10/29/24,10,12,Winnebago
25380,4/14/25,NA,14,15,DuPage
25383,11/21/24,NA,11,12,Cook
25384,1/19/26,NA,15,15,Cook
25385,1/1/22,NA,2,6,Will
25386,3/12/23,3/26/26,3,6,McHenry
25391,5/14/22,NA,1,5,Morgan
25392,1/1/22,2/18/26,8,12,Schuyler
25394,1/1/22,12/20/22,3,3,DuPage
25395,1/1/22,NA,10,14,LaSalle
25396,1/1/22,6/28/22,3,3,DuPage
25399,1/1/22,8/31/25,1,4,Lake
25400,2/26/24,6/10/24,9,9,Stephenson
25403,1/1/22,NA,4,8,St. Clair
25404,1/1/22,NA,7,11,DuPage
25405,2/9/25,NA,10,11,Morgan
25406,1/1/22,11/28/22,2,2,Lake
25409,8/26/22,NA,5,8,Lake
25413,1/1/22,6/5/23,2,3,DeKalb
25414,1/1/22,NA,9,13,Sangamon
25415,12/7/25,12/14/25,12,12,Kane
25416,1/1/22,5/23/24,0,2,Kendall
25417,1/1/22,3/25/22,16,16,DuPage
25418,1/1/22,NA,10,14,Will
25419,3/20/25,NA,13,14,Logan
25421,1/1/22,4/15/22,6,6,Will
25422,12/30/23,NA,15,17,DuPage
25424,5/29/24,1/11/25,15,15,Rock Island
25425,3/2/25,1/18/26,1,1,Macon
25426,12/7/24,2/20/25,9,9,Will
25429,3/30/22,7/20/24,9,11,Rock Island
25430,1/1/22,NA,8,12,Lake
25431,9/30/25,NA,4,4,DuPage
25432,1/1/22,11/24/23,16,17,DuPage
25433,1/1/22,8/28/25,14,17,Henderson
25439,1/1/22,7/17/25,6,9,McHenry
25443,8/8/25,NA,0,0,Lake
25444,1/1/22,1/17/22,1,1,Will
25445,1/1/22,10/10/23,16,17,Cook
25446,1/1/22,11/30/25,1,4,DuPage
25448,1/5/26,NA,6,6,Lake
25450,6/15/25,12/11/25,15,15,Kane
25454,1/1/22,6/21/24,1,3,McHenry
25455,1/1/22,5/24/22,16,16,Cook
25457,1/1/22,8/28/22,8,8,Whiteside
25460,7/16/23,5/13/25,4,5,Cook
25461,10/6/22,5/3/24,8,9,Peoria
25462,1/1/22,9/10/22,15,15,Christian
25463,6/30/26,NA,3,3,DuPage
25466,1/1/22,4/3/23,13,14,Cook
25470,3/19/23,NA,0,3,Johnson
25471,6/7/24,NA,12,14,McHenry
25474,1/1/22,5/23/24,6,8,Bond
25476,1/12/22,5/19/24,6,8,Cook
25478,1/1/22,NA,13,17,DuPage
25479,1/1/22,NA,13,17,Lake
25480,1/28/25,6/13/25,13,13,Cook
25482,1/1/22,7/16/23,8,9,Winnebago
25483,1/1/22,NA,2,6,Cook
25484,1/1/22,9/9/23,5,6,Cook
25485,1/1/22,NA,3,7,Champaign
25486,1/1/22,9/2/25,2,5,Champaign
25487,1/1/22,1/27/24,6,8,DuPage
25489,1/1/22,9/23/24,0,2,Kane
25490,12/27/22,NA,1,4,LaSalle
25495,1/1/22,11/29/23,0,1,Lake
25497,4/4/22,NA,3,7,Cook
25499,1/22/25,NA,6,7,Kane
25500,3/2/24,NA,10,12,Cook
25501,1/1/22,NA,6,10,Will
25502,1/1/22,NA,9,13,Rock Island
25509,1/29/26,NA,9,9,Cook
25513,1/1/22,12/26/22,12,12,Kane
25515,1/1/22,NA,11,15,Cook
25516,12/1/22,NA,3,6,Lake
25517,1/1/22,1/17/23,16,17,Kane
25519,1/1/22,1/28/23,14,15,Lake
25522,1/1/22,1/5/26,10,14,Cook
25524,4/14/23,NA,7,10,DuPage
25525,5/10/25,NA,11,12,Will
25526,9/7/24,10/22/25,1,2,Cook
25527,1/1/22,NA,5,9,Cook
25528,1/1/22,5/3/23,11,12,Cook
25529,4/10/23,NA,4,7,Cook
25531,8/18/25,NA,8,8,Peoria
25532,1/1/22,11/1/23,13,14,McHenry
25533,1/1/22,11/22/25,6,9,Rock Island
25535,1/1/22,4/29/22,16,16,Grundy
25539,1/1/22,8/5/25,3,6,Stark
25542,1/1/22,11/30/25,5,8,Kane
25544,4/5/23,10/1/25,14,16,Cook
25548,1/1/22,NA,6,10,Cook
25549,12/7/24,12/20/24,17,17,DuPage
25551,1/1/22,6/26/23,14,15,DuPage
25552,1/1/22,2/4/22,4,4,Will
25554,1/1/22,NA,0,4,Ogle
25555,8/16/23,NA,1,3,Kendall
25556,1/1/22,11/3/25,1,4,St. Clair
25558,1/1/22,3/9/22,4,4,Cook
25559,12/19/24,NA,5,6,LaSalle
25563,6/16/22,NA,2,6,Kane
25566,11/29/23,7/7/24,5,5,Boone
25567,5/27/24,1/25/26,11,12,Cook
25568,1/1/22,5/1/22,14,14,McLean
25571,10/7/23,10/29/24,0,1,Will
25573,1/1/22,2/9/23,11,12,Knox
25574,3/5/22,4/11/23,8,9,Cook
25576,1/1/22,7/17/25,14,17,Cook
25578,1/1/22,8/6/23,15,16,Cook
25580,1/1/22,NA,8,12,McHenry
25583,1/1/22,7/9/22,14,14,Cook
25585,1/1/22,NA,9,13,Lake
25586,11/23/24,NA,0,1,Winnebago
25587,4/14/25,NA,13,14,Kane
25588,1/1/22,5/3/22,4,4,Coles
25589,1/1/22,5/15/23,1,2,Effingham
25595,1/1/22,12/29/24,8,10,Cook
25596,3/21/25,NA,5,6,St. Clair
25600,4/14/26,NA,4,4,Cook
25601,2/6/24,NA,5,7,DuPage
25602,6/14/24,NA,5,7,Will
25606,1/1/22,10/16/25,5,8,Lake
25608,10/31/23,NA,3,5,Lake
25609,10/5/23,NA,14,16,Cook
25611,11/11/24,10/7/25,4,4,Will
25612,1/1/22,3/4/22,4,4,Will
25614,9/7/24,11/16/25,11,12,DuPage
25615,3/17/25,NA,6,7,DuPage
25616,8/4/22,NA,14,17,DuPage
25617,5/23/23,NA,7,10,LaSalle
25618,1/1/22,NA,0,4,DuPage
25620,11/13/25,NA,3,3,DuPage
25621,12/10/23,NA,15,17,Lake
25622,1/21/26,NA,7,7,Peoria
25623,11/29/23,12/9/23,9,9,Will
25626,11/25/25,NA,13,13,Peoria
25627,1/1/22,3/26/22,8,8,Rock Island
25628,9/11/22,NA,5,8,DuPage
25629,1/1/22,2/25/26,9,13,Kane
25632,12/31/25,1/9/26,9,9,Morgan
